,purchase,HURRICANE,HOLIDAYS,NEWYEARSDAY,DAYAFTERNEWYEARS,BIRTHDAYOFMARTINLUTHERKINGJR,VALENTINESDAY,WASHINGTONSBIRTHDAY,EASTER,MEMORIALDAY,INDEPENDENCEDAY,LABORDAY,COLUMBUSDAY,VETERANSDAY,THANKSGIVING,CHRISTMASDAY,DAYAFTERCHRISTMAS,NEWYEARSEVE,FIRST_OF_MONTH,FIFTEENTH_OF_MONTH,MON,TUE,WED,THU,FRI,SAT,SUN,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC ,devils_vader_pe,giants_vader_pe,knicks_vader_pe,mets_vader_pe,yankees_vader_pe,devils_pysent_pe,giants_pysent_pe,knicks_pysent_pe,mets_pysent_pe,yankees_pysent_pe,devils_mean_no_neg_pysent,giants_mean_no_neg_pysent,knicks_mean_no_neg_pysent,mets_mean_no_neg_pysent,yankees_mean_no_neg_pysent,devils_mean_roberta,giants_mean_roberta,knicks_mean_roberta,mets_mean_roberta,yankees_mean_roberta,devils_mean_distilbert,giants_mean_distilbert,knicks_mean_distilbert,mets_mean_distilbert,yankees_mean_distilbert,devils_mean_no_neg_pysent.1,giants_mean_no_neg_pysent.1,knicks_mean_no_neg_pysent.1,mets_mean_no_neg_pysent.1,yankees_mean_no_neg_pysent.1,log_purchase,sum_vader,sum_pysent,sum_roberta,sum_distilbert,sum_no_neg_pysent,next_day_purchase,next_day_log_purchase,sum_pe,knicks_pe,mets_pe,yankees_pe,giants_pe,devils_pe,norm_sum_vader,norm_sum_pysent,norm_sum_roberta,norm_sum_distilbert,norm_sum_no_neg_pysent
2012-01-17,0.6623532831651446,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0502953435535866,-0.0310436714222238,-0.0315672114437933,0.0070496811580904,-0.0452101837036234,0.0055158968238319,-0.0944851228307721,-0.192888650493188,-0.0820118370539588,0.0098085954897983,-0.0646206543918296,-0.0986477655176427,-0.1638823526957543,-0.0612397566870184,-0.0008480574589481,0.1570229112628787,0.2477586515044241,0.1781955385707657,0.2402322246772902,0.1928569476296259,0.0191365382781969,0.0029583986784315,0.0017630639922571,0.0110423952788862,0.0048674669751242,-0.0646206543918296,-0.0986477655176427,-0.1638823526957543,-0.0612397566870184,-0.0008480574589481,-0.41195620502087443,-0.15106672896513668,-1.1325382915666748,1.0160662736449846,0.0397678632028959,-0.7784771735023862,0.7297276685610881,-0.3150838712083193,0.43234155,0.0,0.0,0.0,0.0,0.43234155,-0.6769382405737753,-1.709277015079452,-0.14910628464839806,-0.5089273642947658,-1.920394678220573
2012-01-18,0.7297276685610881,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0477194801517477,0.0094169771270337,0.1341343148953911,-0.0652770443159382,-0.0690232909614019,0.1471429212850636,-0.0139264886793313,0.0968402604454525,-0.0647887238743163,-0.0868649576278352,0.1248974855239542,-0.0475121721189523,-0.0294131287011524,-0.033739482483339,-0.0664720198768236,0.2117827039500979,0.2144931495299647,0.2328662733613912,0.2397984198736841,0.2380030692485161,0.0137406938822881,0.0116026024680745,0.0023231079753063,0.007366676429667,0.0135587765777017,0.1248974855239542,-0.0475121721189523,-0.0294131287011524,-0.033739482483339,-0.0664720198768236,-0.3150838712083193,0.056970436896832385,-0.026075623763592855,1.136943615963654,0.0485918573330376,-0.10447863531262618,0.7201850044768119,-0.3282471493159649,-0.444413345,-0.444413345,0.0,0.0,0.0,0.0,0.3007500396286446,-0.00043408998264570116,1.1770114725322243,-0.1446063254809243,-0.22884720740768644
2012-01-19,0.7201850044768119,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0097466402177359,0.0317362467510137,-0.0432306536646724,-0.0882886539546961,-0.0758724618652617,0.00500023466131,-0.0201382087507201,-0.2565385336771655,-0.0825705602334832,-0.0321672386680684,-0.1002150107947537,-0.0378695999222324,-0.0378644865684096,-0.0023149347703048,-0.067768005301667,0.1731968830659318,0.2461658233904745,0.2112233676959442,0.1627971811004681,0.2157928460638504,0.0130943957878686,0.0112038608681177,0.0030359241487369,0.0077126949682496,0.0064368161746824,-0.1002150107947537,-0.0378695999222324,-0.0378644865684096,-0.0023149347703048,-0.067768005301667,-0.3282471493159649,-0.1854021629513524,-0.8784783813828622,1.009176101316669,0.0414836919476552,-0.492064074714735,0.8033086209099498,-0.2190163039914765,-0.610892605,0.0,0.0,0.0,0.0,-0.610892605,-0.8383005205534014,-1.3169018426478736,-0.2246967939973346,-0.43808501087772894,-1.2015780556160738
2012-01-20,0.8033086209099498,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0581779840355523,0.0456365362173265,0.062132428034992,0.0772667114407734,-0.0456845146737104,-0.1188896429603703,0.0373360956570142,-0.1029831758276998,0.0510443341480629,0.0254051318955599,0.0361960562737557,0.017536087685473,-0.089581515938765,0.0391038330788252,-0.0025344819237844,0.2164714912945085,0.2662713635463569,0.2855647363129162,0.1785692332778126,0.179127348631377,0.0130811414623754,0.0096885146077244,0.0025790746097505,0.0115499590754886,0.00263837797446,0.0361960562737557,0.017536087685473,-0.089581515938765,0.0391038330788252,-0.0025344819237844,-0.2190163039914765,0.0811731769838292,-0.1066472987364241,1.126004173062971,0.039537067729798904,0.0014399583510090199,0.5484258722581549,-0.6007031546931807,-0.39997201,-0.39997201,0.0,0.0,0.0,0.0,0.4144928664634521,-0.12487058544425839,1.0569973391472085,-0.5184563423598136,0.036978783409725095
2012-01-21,0.5484258722581549,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.1195740732390318,-0.0132228462666324,-0.0952869232105112,0.0945653649720207,-0.0783182895278201,-0.199757453621401,0.0592863864933504,-0.2354354273981874,0.1293233242876895,-0.0858701422617823,-0.0369779878928226,0.0042555227855615,-0.0705059094297099,0.0670838886255411,-0.0248562789698748,0.200089895980182,0.1968608103337376,0.1932946343143332,0.2070457223340167,0.2182910350332614,0.0087815530065282,0.0021607623781108,0.0026087810355362,0.0191732414607574,0.0049025059984908,-0.0369779878928226,0.0042555227855615,-0.0705059094297099,0.0670838886255411,-0.0248562789698748,-0.6007031546931807,-0.21183676727197479,-0.45445484226294014,1.015582097995531,0.0376268438794234,-0.12200152976260939,0.4689574130741375,-0.7572433183386388,-0.909778154,-0.359974809,0.0,0.0,0.0,-0.549803345,-0.962532182376792,-0.6620314651969254,-0.15441806528502183,-0.5973247920971666,-0.27282476241515013
2012-01-24,0.6637283808148439,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0589443587481477,0.0439861773824175,-0.0362750897049012,0.0443428935804982,0.0126354257256496,-0.0555256237544284,-0.0460740408877142,-0.1639008588742646,0.0205965673718123,0.0081756726346547,-0.1990869502736861,-0.0637234678337533,-0.0625870477397679,-0.0132117462687626,0.2303265114251537,0.2272465999525667,0.2484030388090899,0.2101095503676333,0.2307156576920094,0.1454758379529606,0.0229680692006082,0.0062353067250246,0.0206506372414878,0.0106067144488268,0.0114912453962717,-0.1990869502736861,-0.0637234678337533,-0.0625870477397679,-0.0132117462687626,0.2303265114251537,-0.4098822782335154,0.005745048235516399,-0.4532936848915725,1.06195068477426,0.07195197301221909,-0.21656540138163238,0.7221811920436043,-0.32547921306498273,0.181199662,0.676022672,0.0,0.0,0.0,-0.49482301,0.060011987197129225,-0.6602381506850807,0.3542811261692063,0.8198754596983959,-0.5101535825889371
2012-01-25,0.7221811920436043,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.1300010249141492,0.075589569694427,0.0656487666681863,-0.0094147701343656,-0.038245288564087,-0.2175419278252957,-0.0025680125812528,0.2256799491390466,0.05492275333424,0.0127091349334169,-0.0805196387468502,-0.0258072765766112,0.1519056269847453,-0.0037945694076335,0.0564541720535398,0.1866571134765399,0.2710801989457865,0.2277340965539023,0.2035886146195099,0.1858665434787087,0.0088466143780532,0.0026847784738401,0.004998207341274,0.0120878105419011,0.0123078264378,-0.0805196387468502,-0.0258072765766112,0.1519056269847453,-0.0037945694076335,0.0564541720535398,-0.32547921306498273,-0.0364227472499885,0.2696785256145354,1.0749265670744474,0.040925237172868396,0.19647662861438042,0.6814932248155335,-0.38346896947158743,-0.391579595,-0.391579595,0.0,0.0,0.0,0.0,-0.13815913899243054,0.4563344937566698,0.4966365718076463,-0.46114223651502784,0.5264661748599536
2012-01-27,0.7686393393703763,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1122274745814438,0.0420796979048935,0.0474103722502005,0.0418211262111238,0.0374099064506796,0.090343910919185,-0.0394746119893318,0.0784817713569742,0.0641501145583746,0.0420292385518579,0.0909653769207032,-0.0243990430991777,-0.0672875960782125,-0.0156620913731769,-0.0294568035932716,0.1225120243383571,0.2582424496877277,0.192668801127765,0.2043967916203352,0.2002925812313333,0.0026306250896595,0.009422196136187,0.0101702311135862,0.0073391476367961,0.0061093115535185,0.0909653769207032,-0.0243990430991777,-0.0672875960782125,-0.0156620913731769,-0.0294568035932716,-0.26313341900953274,0.2809485773983412,0.14385010895078898,0.9781126480055183,0.0356715115297473,-0.091680314446271,0.6031070642212641,-0.5056605454098051,-0.352421636,-0.352421636,0.0,0.0,0.0,0.0,1.3533542802341338,0.2620025873590437,-0.5654868564282957,-0.6780556609479225,-0.19672700822998473
2012-01-28,0.6031070642212641,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0090662728767005,0.0292175461542323,-0.0797369010733449,-0.0513244712584733,-0.0666280216943883,0.1749716649650534,0.0041243680106193,-0.0033304937873939,-0.0909835723868403,-0.0778590577490601,0.0309111444169674,-0.0190754889029147,0.0155839876403862,-0.0822836027496509,-0.0103225081597505,0.1415860249102115,0.208974907565444,0.1536728420760482,0.2503163329516114,0.2084978242874058,0.0064649687055497,0.0039932265693398,0.0071317866183091,0.0289609586860354,0.0154423985844686,0.0309111444169674,-0.0190754889029147,0.0155839876403862,-0.0822836027496509,-0.0103225081597505,-0.5056605454098051,-0.1775381207486747,-0.12345002645754657,0.9630479317907209,0.0619933391637026,-0.130372935509925,0.46160608496294725,-0.7730433815463915,-0.317179472,-0.317179472,0.0,0.0,0.0,0.0,-0.8013427881947683,-0.15082105193905587,-0.7307584225971047,0.4087079344996966,-0.2938346451028086
2012-01-31,0.6656926024329965,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0006232694276354,0.0437444137161604,0.18302608651968,-0.0183037649839326,0.0438860136918984,0.0697252326167864,-0.0707684235521682,0.1410704807298038,0.0203264628434311,0.0357735524109373,-0.0198873683043153,-0.0400088827479676,0.0562313548511994,0.0277798329918521,-0.0645179601358773,0.16252704820892,0.2573690821600118,0.1931468658466738,0.1980392097149368,0.2042906437237073,0.0040600088495093,0.0028703149092516,0.0017071678170891,0.01410494138515,0.0177910630699438,-0.0198873683043153,-0.0400088827479676,0.0562313548511994,0.0277798329918521,-0.0645179601358773,-0.4069272729008004,0.25172947951617075,0.11532125835857299,1.0153728496542498,0.040533496030943805,-0.08080604669021738,0.56536013729575,-0.5702923397529744,1.269197766,0.714538475,0.0,0.0,0.0,0.554659291,1.2160366550919055,0.21794206375145606,-0.15671368111931172,-0.4773162658340836,-0.16943564322332083
2012-02-02,0.8098647603079917,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0781451612806201,-0.0077266867368053,0.0242675156028263,-0.0045866937926407,-0.0113945324141317,-0.0806860066706363,0.0264860177178519,0.2185902065581997,-0.0235956133094167,0.0150645452864884,-0.1701933142677419,-0.0080190075049069,0.0935161505494125,-0.0355367957573626,-0.0224942149825661,0.186087268297614,0.2392829290086714,0.1364682314710484,0.2180493611541298,0.2367105333959693,0.0145018252232325,0.0093334509798626,0.005705879936512,0.0099824555134031,0.0041984117032997,-0.1701933142677419,-0.0080190075049069,0.0935161505494125,-0.0355367957573626,-0.0224942149825661,-0.21088800783818254,-0.0775855586213715,-0.12959521434384302,1.016598323327433,0.043722023356309904,-0.28545436392633006,0.9150724266642611,-0.08875206201486442,0.14227799,-0.356915372,0.0,0.0,0.0,0.499193362,-0.3316072572228331,-0.1603118021907012,-0.14326928891319235,-0.3456698061548269,-0.6830455753110326
2012-02-03,0.9150724266642611,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1330533673866268,0.0223727496136428,0.00185112283884,-0.0673712737419717,-0.0224036818626094,0.1360640118740324,0.1145772388455191,-0.0063599482078788,-0.067414579499462,0.0267731097877921,0.0956851407724754,0.0863066693428874,0.0466720665707875,0.0004989741955426,-0.0117900752562666,0.1839003558288272,0.2696868727863248,0.1925694827950792,0.2216421104892195,0.2117222431756709,0.0059503212190001,0.0021603996475562,0.0056650683535886,0.0105515311437358,0.0080077229530557,0.0956851407724754,0.0863066693428874,0.0466720665707875,0.0004989741955426,-0.0117900752562666,-0.08875206201486442,0.0675022842345285,0.6383853840508553,1.0795210650751217,0.0323350433169364,0.4347455512508526,0.741236285454617,-0.29943583075756414,-0.321223835,-0.321223835,0.0,0.0,0.0,0.0,0.3502453481629785,1.0257726906409659,0.5470417616236367,-0.8158102364080839,1.1244544057269494
2012-02-04,0.741236285454617,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.014224621557055,0.0356819392987431,-0.1608803751773672,-0.0329587050362142,-0.0114116592953801,-0.1192258231444098,0.0684968248191641,-0.1616135991233416,0.026899775970689,-0.0561059900502414,0.095133214683035,0.0580372667898762,-0.0163141367306102,0.034409140137692,-0.0343275449725459,0.2217350686423015,0.2704085620276564,0.1812011818107537,0.2507216380249741,0.2188382441339295,0.01578144548017,0.0148141675329892,0.0079836330423307,0.0199566338163907,0.0112070923276505,0.095133214683035,0.0580372667898762,-0.0163141367306102,0.034409140137692,-0.0343275449725459,-0.29943583075756414,-0.15534417865316338,0.03232706828675445,1.1429046946396153,0.0697429721995311,0.2738758798148942,0.7641353340930715,-0.26901036663757594,1.160172574,0.710898548,0.0,0.0,0.0,0.449274026,-0.6970404776515191,0.08976418784538233,1.2424091072957597,0.7286712432234486,0.720716607453888
2012-02-05,0.7641353340930715,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.1016426996023545,-0.0657962937983131,0.125960956875121,0.0511049426667825,0.0509179160829767,0.1457174115580898,0.040452651962184,0.2714599818050273,0.0674849352265133,-0.0232637837817348,0.1445715312747317,0.1317734910896682,0.1019245438067797,0.0334089675122495,-0.0211647939740025,0.2226747911828266,0.1714574330930636,0.2626620385647807,0.2511258090186554,0.2186111508175963,0.012757702305446,0.0025828333280662,0.0061729455173796,0.0138480960940439,0.0022038215651627,0.1445715312747317,0.1317734910896682,0.1019245438067797,0.0334089675122495,-0.0211647939740025,-0.26901036663757594,0.2638302214289216,1.282878676188933,1.1265312226769226,0.037565398810098405,0.7810274794188533,0.6715673686378336,-0.3981409424549427,0.404346623,0.0,0.0,0.0,0.0,0.404346623,1.272905116555663,2.0211409344961746,1.0627794802711734,-0.5998617080511341,1.993525014327997
2012-02-06,0.6715673686378336,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1708140514129451,0.0494671121224375,0.0411599072011979,0.0887401497575703,0.0686949527575074,0.1144446285305923,0.0585165563227254,-0.0129233672536377,0.0928817473402837,0.1169251240139197,0.0231177266751897,0.0785575808493996,-0.0049365085193587,0.0565359014716074,0.0620279989439173,0.212268427952232,0.2235830616949107,0.1361983584167508,0.2287698575361178,0.2249208179871655,0.0038079708776908,0.0053744038135239,0.0045775023190562,0.0112159672222332,0.0066445824181433,0.0231177266751897,0.0785575808493996,-0.0049365085193587,0.0565359014716074,0.0620279989439173,-0.3981409424549427,0.41887617325165816,0.800450087795394,1.0257405235871768,0.0316204266506474,0.43060539884151067,0.7031882880878985,-0.3521305879149732,0.639808693,0.639808693,0.0,0.0,0.0,0.0,2.001556698410489,1.2760686386747522,-0.042972294690850114,-0.8453150028864264,1.1140637832849307
2012-02-07,0.7031882880878985,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0586665712557359,0.0602893851690258,0.0984120017291634,-0.0278302316658094,0.0539376291989283,0.0475609579137092,-0.0347207602480404,0.2142523534973429,0.0108737383941266,0.0492878659620316,-0.0534999811370937,0.0655741961690618,0.0678520354207412,-0.005647015544935,0.0220161390817267,0.1824889703856009,0.2609714416120447,0.3054898549050379,0.2076785658748268,0.219227841484826,0.0130062120132597,0.0027018453204752,0.0151711531937903,0.0242350895427463,0.0026886025141356,-0.0534999811370937,0.0655741961690618,0.0678520354207412,-0.005647015544935,0.0220161390817267,-0.3521305879149732,0.1261422131755722,0.47984490349817177,1.1758566742623362,0.0578029025844071,0.192590747979002,0.7190771105733929,-0.3297866800389058,0.363911961,0.0,0.0,0.0,0.0,0.363911961,0.6258286605966814,0.7809196229167533,1.6039177612231639,0.23569510321986195,0.5167137033214997
2012-02-08,0.7190771105733929,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0180149379078052,0.083020250272079,0.0927710127176347,-0.0155184334765742,-0.0038287719119192,0.0486588917344702,-0.0736236990943431,0.0746694607375638,0.0089329498197401,0.024936075624733,0.1019674822909087,-0.0092290280060419,-0.0627735502746705,-0.0210724165201621,-0.0477998876360129,0.2015544349531264,0.2766174179892234,0.2181034047549188,0.239858299431447,0.2222299741524922,0.0027993819478901,0.0210698803501218,0.0038341996602384,0.0150320891070953,0.0034191063856799,0.1019674822909087,-0.0092290280060419,-0.0627735502746705,-0.0210724165201621,-0.0477998876360129,-0.3297866800389058,0.17445899550902552,0.005758878530206561,1.1583635312812077,0.0461546574510255,-0.07781480029195742,0.5079727127886783,-0.6773275478292733,0.575827824,0.575827824,0.0,0.0,0.0,0.0,0.8528974712526156,0.048731747782807776,1.4120044787899917,-0.24523232088799066,-0.16192845293601754
2012-02-09,0.5079727127886783,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0107458523653873,0.0394386246706006,0.0547030320638154,0.0167830268082279,-0.0452632565297725,-0.0016717618437795,-0.035342212671329,0.1422552763606841,-0.0697324129577101,-0.0434675868817091,-0.0096561078594211,-0.0583290309809438,0.0418710002485918,0.0157356164824816,-0.067771968442013,0.1714113352942572,0.2659855362637734,0.2155006440865544,0.2623217950327013,0.2279484422071254,0.0114908393215495,0.0074318974749551,0.0129786237497076,0.0126477713391652,0.002763884842061,-0.0096561078594211,-0.0583290309809438,0.0418710002485918,0.0157356164824816,-0.067771968442013,-0.6773275478292733,0.054915574647484096,-0.16425967909645256,1.1431677528844117,0.0473130167274384,-0.15630098110260898,0.6768891540703901,-0.39024775053819516,-0.672479235,0.0,0.0,0.0,0.0,-0.672479235,0.2910930404559527,-0.21384829019745855,1.2452950593104695,-0.19740651222603275,-0.3589067742846047
2012-02-10,0.6768891540703901,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.1199632269278436,0.0915460799495283,-0.0013227744515177,0.0077037191022794,0.0349683706307423,-0.17234278326423,0.0399933837455981,-0.0008310070648759,-0.0464732891386276,-0.0643252496475773,-0.0429733922794764,0.031650054811783,-0.0779304310888631,0.0002255231828913,-0.0775282862643305,0.2144298595727313,0.2725710878222169,0.2201299090848315,0.2183305201168644,0.1902923237289016,0.007730394613595,0.0039190413384619,0.0078756746550989,0.0250513185311872,0.0174883195628609,-0.0429733922794764,0.031650054811783,-0.0779304310888631,0.0002255231828913,-0.0775282862643305,-0.39024775053819516,0.012932168303188704,-0.5770920086457041,1.1157537003255458,0.0620647487012039,-0.3331130632759914,0.6985816054719183,-0.35870327751443704,0.518245042,0.518245042,0.0,0.0,0.0,0.0,0.09378846665192546,-0.8514347412633555,0.9445417403075236,0.4116562588639233,-0.8026555563113982
2012-02-11,0.6985816054719183,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.1085505789538307,0.0246146357533674,0.0527824597313456,0.0718948200737011,-0.0115731113742129,-0.0693390977399926,0.0026029298544855,0.0810698978714749,0.1240388346804277,-0.0466357333945096,-0.0374773527931363,-0.0007383536314838,-0.0014191448728643,-0.0062770143955827,-0.0268960166807251,0.1635180239206378,0.2834674246765991,0.2657215320938103,0.2537743035671783,0.200922591771667,0.004176960215782,0.009721250420086,0.011103844285832,0.0110380247613647,0.0132141596373967,-0.0374773527931363,-0.0007383536314838,-0.0014191448728643,-0.0062770143955827,-0.0268960166807251,-0.35870327751443704,0.0291682252303705,-0.0538789334756985,1.1674038760298924,0.0492542393204614,-0.14561576474758442,0.5205581077773473,-0.652853758777143,-0.138810774,0.466420538,0.0,0.0,0.0,-0.605231312,0.17009119125709093,-0.04337407384142575,1.5111840394280789,-0.11725820056258415,-0.33208987532073553
2012-02-14,0.6976866216893212,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0055719151154956,-0.0362589283304908,0.1098552112018999,0.0155802157913207,-0.0270270545369789,0.0792983158733214,-0.0461066379648546,0.0386264639940293,-0.0264227947077909,-0.0542077822798316,0.007200896919459,0.0409970338108246,-0.0707568357703976,-0.0056530574754987,0.0068411030749156,0.1523591244201126,0.2193719840970193,0.2189464392761389,0.2505079569283407,0.1941418060365128,0.0038760419325594,0.0164318188789582,0.0060354792980231,0.0350258097512414,0.0111404347755274,0.007200896919459,0.0409970338108246,-0.0707568357703976,-0.0056530574754987,0.0068411030749156,-0.35998524309634733,0.0565775290102553,-0.05155415396652059,1.0353273107581242,0.0725095846363095,-0.04274171888139419,0.723249138659833,-0.32400152605666327,0.875070303,0.419778484,0.0,0.0,0.0,0.455291819,0.29890353573923667,-0.039783638183477535,0.06220216114876348,0.8428978737148961,-0.07390484636708262
2012-02-15,0.723249138659833,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0294116187671331,-0.0019425354974417,-0.0106865876960677,-0.0095577329234897,-0.0195475927381033,0.1532288305788176,0.0354359173380268,0.0330771889681738,0.073040609061327,-0.0007081896926652,0.1657019505849726,-0.0480653054243698,0.0033643732123338,0.0574225742923235,0.0145188621928056,0.2088520562216272,0.283630206012167,0.2522311700409045,0.2365932497374325,0.2123743423650739,0.0133596854170121,0.0115116616316663,0.0228573128092829,0.0213869251593819,0.0081629317390615,0.1657019505849726,-0.0480653054243698,0.0033643732123338,0.0574225742923235,0.0145188621928056,-0.32400152605666327,-0.012322830087969302,0.6799592659698115,1.1936810243772051,0.07727851675640471,0.38588490971613143,0.7926324737266582,-0.23239562792371612,0.377800635,0.377800635,0.0,0.0,0.0,0.0,-0.024899537201908847,1.0899802197816255,1.7994646415906805,1.0397953646244786,1.0018278866363648
2012-02-17,0.8487082385960626,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0942870475650142,0.0128643348257524,0.0709879241702667,0.0792582026636316,-0.0135520996128132,0.049272379986317,-0.001300561973982,0.0814358198387736,0.0525474180641164,-0.020567641219677,0.0830694025794995,-0.0223381312807753,0.0701453076402146,0.0782072024755571,0.0698723191756976,0.1697177603332833,0.2741439170517301,0.2416507470687585,0.2115399743378836,0.2025617065150385,0.0103877962363184,0.0088135944881037,0.003458348190179,0.005958801010596,0.0075259942128431,0.0830694025794995,-0.0223381312807753,0.0701453076402146,0.0782072024755571,0.0698723191756976,-0.16403980474118768,0.24384540961185167,0.7192996158759348,1.099614105306694,0.0361445341380402,0.557912201180387,0.6513028507555996,-0.42878053641556246,-0.250216791,-0.659979428,0.0,0.0,0.0,0.409762637,1.178984800853208,1.1507382377104112,0.7674779238994941,-0.6585257195751104,1.4335681847217379
2012-02-19,0.5196446792715309,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0098777842701611,0.0333834658853852,0.0377398054939007,0.0164221037356519,0.0411677359634753,0.0302321249232251,-0.0422137832126815,0.1611592042650284,0.1906882829468728,0.1027753386930816,0.0269442477999388,0.0110796865846509,0.1491118246391007,0.043625519083212,0.0662174969097711,0.174574471078813,0.223101998908953,0.2293962625378614,0.2217168175535542,0.1722819797257531,0.0058591412083326,0.014271160873661,0.0070998634714205,0.0148902598846636,0.0029892739338329,0.0269442477999388,0.0110796865846509,0.1491118246391007,0.043625519083212,0.0662174969097711,-0.654610010061935,0.13859089534857422,1.0365987176488733,1.0210715298049347,0.0451096993719106,0.5939575500333469,0.6001601528828332,-0.5105587379118001,0.774804889,0.406018515,0.0,0.0,0.0,0.368786374,0.6843322967814974,1.6407812739394072,-0.09419476073807863,-0.28837607271797333,1.5240319101335966
